"Unique Id","Call Id","Words"
2200,"1075638270.0","great service Maria speaking how can I make you smile is it warm he said there was two quick you are phone number +931-730-670-2050 beams screenshot on o.com I'm just now where you can see you soon what works I will is there a did you want to send minutes ahead before the guys come over half hour so did you want a director cell number or home number so it will be a $59 dispatch so come on Friday we'll go over everything first cuz you're not the right price then go ahead with any repairs and Mondays are able to accept cash check Visa Mastercard and we will get a hold of you regarding when are Cara peckens Artful Department by okay great Circle if he's full of Cuba "
2201,"1075638270.0","great service Maria speaking how can I make a song is it warm he said there was two quick are you are phone number +51-931-736-7020 cut off beams screenshot on o.com and there's no reason see you soon what works I will is there a did you want to spend minutes before that guy comma half hour number how did you want a director cell number or home number so it'll be a $59 dispatch so come on Friday we'll go over everything first give you an accurate price then go ahead with any repairs and Mondays are able to accept cash checks Visa Mastercard and we will get a hold of you regarding when are Cara peckens Artful Department by okay great II if he's full of Cuba "
2202,"1075653117.0","greater with Maria speaking how can I make you smile kitchen sink water through the only covers so I don't know whether you service will you play whole thing so I can pass from so services are covered we can replace that without the summer actually he cannot so early delivery what does need to be prepaid for you Google once that's take my place they can repair replace anything you know any props out there I'm sure it was well worth it really quickly 9 dollars come on site Google just permit what the problem is give you an accurate price before he's got anywhere with the real I miss your face before game and you are 402 prizes so home 011 why is our plumber and I will he is a service calls I will is there on Thursdays at settle for you or cross with the did you want I'm just a moment I have a half hour I will have them give you a call before they arrive I will put moral hold of Lisa confirm others you too "
2203,"1075653117.0","greater with Maria speaking how can I make you smile kitchen sink sprayer so I don't know whether you Service app will you play whole thing so I can pass from so as soon as it sounds like our diverter is gone and we can replace that without distraction he cannot so early delivery what is needs to be there for you caramel ones that's taking place they can repair replace anything you know any crapped out there I'm sure it was well worth it really quickly 9 dollars come on site to go just permit what the problem is give you an accurate price before he's got any work with the real your PC 4 game and you are 402 prizes so home 011 why is our plumber and I will he is thanks for the calls I will is there another day that's better for you and then across with the so your did you want to come just a moment hello I will give you a call before say around I will put more of a hold of you to confirm up you too "
2204,"1075653117.0","greater with Maria speaking how can I take your kitchen sink water through the name or the sprayers so I don't know whether you service will you be late whole thing so I can pass from so sounds like a diverter is gone and we can replace that without distraction he cannot so early delivery what is needs to be there for you caramel ones into the Safeway place they can repair replace anything you know any props out there I'm sure schoolwork has really $59 to come on site Google just permit what the problem is give you an accurate price before he's got any work with a real I miss your face before game and you are 402 prizes so home 011 why is our plumber and I will he is thanks service calls I will is there another day that's better for you and then I have a call with did you want to come 50 - 4/2 hour I will have them give you a call before they arrive I will put moral almost hold of you for confirming you "
2205,"1075653117.0","greater with Maria speaking how can I make you smile kitchen sink the water through the sprayers so I don't know whether you Service app will you play whole thing so I can pass from hope the surgery we can replace that without distraction so early delivery what is needs to be prepaid for you Google Carmel once that's take my place they can repair replace anything you know any crapped out there I'm sure schoolwork base really quickly 9 dollars come on site to go just permit what the problem is give you an accurate price before he starts any work with the real your PC 4 game and you are 402 prizes so home 011 why is our plumber and I will he is thanks for the calls I will is there another day that's better for you or cross with me so your did you want him to see Mom extra half hour I will have them give you a call before they arrive I will put more of a hold of me to confirm you too "
2206,"1075653117.0","greater with Maria speaking how can I make you smile kitchen sink water through the name or only coming through the sprayers so I don't know whether you service will you play whole thing so I can pass from so as soon as it sounds like our diverter is gone and we can replace that without distraction he cannot so early delivery what is needs to be there for you Google Karma once that's take my place they can repair replace anything you know any crapped out there I'm sure schoolwork has really $59 to come on site to go just permit what the problem is give you an accurate price before he starts any work with the real your PC 4 game and you are 40252 home 011 why is our plumber and I will he is thanks for the calls I will is there another day that's better for you or cross with me did you want I'm just a moment but I will have them give you a call before they arrive I will put moral hold of Lisa confirm others you "
2207,"1075653117.0","greater with Maria speaking how can I take your kitchen sink water through the name or only the sprayers so I don't know whether you service will you play whole thing so I can pass from this Eric her during that we can replace that without actually he cannot so early I could fill in for her to come over and what is needs to be repaid for you caramel ones that's take my place they can repair replace anything any crappy out there I'm sure it was well worth it really quickly 9 dollars come on site to go just permit what the problem is give you an accurate price before he's got any work with the real your PC 4 game and you are 402 prizes so home 011 why is our plumber and I will he is a service calls I will is there on Thursdays at settle for you or call with did you want I'm 50 minutes or half hour I will have them give you a call before they arrive I will put more of a hold of Lisa confirm others you too "
2208,"1076415935.0","service Maria speaking how can I make you smile we're having trouble with our electrical and when I talked I think it was pretty last night she's also one more her name is perfect I see you here and the existing circuits are working and summer not so called Running hydros a confirm that you know the power was good to the house cuz I thought it might even a brown out or something just so you know it's it's in the panel or somewhere else inside the house so we need somebody to check it out get it fixed perfect POF who Allison Allen to raise what's the cooker and 6/8 for our one this is the best number to get blonde 247-2079 number email address you'd like to share with us that all how you I seen your truck in the neighborhood so it seems to me Lee I looked at your website and it looks good I will go over everything with you first give you an accurate price then go ahead with any repairs when they're done they're able to accept cash check Visa Mastercard and did I mention the $59 dispatch fee when they come out there will be a $59 dispatch as well so I will have are you available this afternoon at all just trying to figure out what time for him to available my wife's phone but I'm going to try to get to work and back how this afternoon available I can have someone call you back after 8:39 to confirm an exact time is that okay perfect Fisher much you have a good day "
2209,"1076415935.0","service Maria speaking how can I make a smile you're having trouble with our electrical and when I talked I think it was pretty last night she's also one more her name is perfect I see you here and the existing circuits are working and summer not so called Running Hydro they confirm that you know the power was good to the house cuz I thought it might even a brown out or something just so you know it's it's in the panel or somewhere else inside the house so we need somebody to check it out get it fixed perfect DUI who Allison Allen to raise what's the cooker and 6/8 for our one this is the best number to get blonde 247-2079 that's the best number email I'd like to share with us what all how you I seen your truck in the neighborhood so it seems to me hey I looked at your website and it looks good everything go ahead with repairs when did Gunther able to accept cash check Visa Mastercard and did I mention the $59 dispatch fee when they come out there will be a $59 dispatch as ours so I will have are you available this afternoon at all I should just try to figure out what the time frame to available my wife's phone but I'm going to try to get to work and bye this afternoon available I can have someone call you back after 8:39 to confirm an exact time is that okay thanks for much you have a good day okay "
2210,"1076415935.0","Fisher much you have a good day "
2211,"1076415935.0","service Maria speaking how can I make you smile we're having trouble with our electrical and when I talked I think it was pretty last night she's also one more her name is perfect I see you here and the existing circuits are working and summer not so called Running hydros a confirmed power was good to the house cuz I thought it might have been a brown out or something just so you know it's it's in the panel or somewhere else inside the house so we need somebody to check it out and get it fixed perfect DUI deal with Allison Allen what's the cooker and 6/8 for our one this is the best number to go on 247-2079 number email address you'd like to share with us what all I seen your truck in the neighborhood so it seems to know when I look at your website and it looks good go over everything with you an accurate price and go ahead with any repairs when they're done they're able to accept cash check Visa Mastercard and did I mention the $59 dispatch fee when they come out there will be a $59 dispatch as well so I will have are you available this afternoon at all I should try to figure out what time frame to available my wife's phone but I'm going to try to get to work and back how do you say afternoon available I can have someone call you back after 8:39 to confirm an exact time is that okay Fisher much you have a good day "
2212,"1076415935.0","Fisher much you have a good day "
2213,"1076415935.0","thanks for much you have a good day okay "
2214,"1076694577.0","get financing I hopefully make you smile hi information I have a phone number you can yeah yeah so and it's 905-0483 or 804-0104 see you well "
2215,"1076694577.0","get financing I hopefully make you smile information my number you can yeah yeah so it was nice and it's 905-0483 or 840-401-0400 "
2216,"1076694577.0","I get financing I hopefully make you smile information my number you can yeah yeah so and it's 905-0483 or 804-010-4000 "
2217,"1076694577.0","get financing I hopefully make you smile information I have a phone number you can yeah yeah so and it's 905-0483 or 804-010-4000 "
2218,"1076694577.0","get financing I hopefully make you smile information my phone number you can yeah yeah so your financing it was nice and it's 905-0483 or 804-0104 you're welcome "
2219,"1076694577.0","get financing I hopefully make you smile information my number you can yeah yeah so your financing it was nice and it's 905-0483 or 804-0104 or you're welcome "
2220,"1076833447.0","Super Mario speaking how can I make a final so hi Michelle Ransom service before and so all good men to the roads so what what is the problem so there's something around 4 so just needs to be you should bring a progress so it's fine I just was like for some reason the laundry between the laundry in the gym at 2 City assist just be stuck in stuck in there is there someone in the butt was training I'd like pushed it down bring it was just like a little bit but we'll proceed a problem so I'd rather now yeah it's 45 Baseline Road East yes phone number so the face yes it is are you have a question for member of ours I'm sorry home exclamation all I don't believe so I've been there so I have it with Reliant I don't have no not has my basement is leaking anyways and I'm having someone come and look at it it's always been a problem during not a problem again and iPad child on every only so if I have a problem I'm having coming up rather don't want have in the meantime comma does it is my Nemesis dip I know it's not an emergency or anything like that so like tomorrow if it's tomorrow or well on the work order here at home base tomorrow I'll be home all day sure everything just call Neil don't need power course usually to guy in Monsters downstairs so if I did send twice so I should be on the sheet much and I know it's crazy just wondered if so comma do you know send you have a rather than have to look through all my last time make Maiden Lane brain to Street which was 46096 Yarbrough right right so I'm around yeah yeah that's what I thought you very much for that bye bye "
2221,"1076833447.0","Super Mario speaking how can I make a final so hi Michelle Rhee in some service before so Alderman mention roads launch so there's something around 4 so just needs to be usually progress so it's fine I just was like for some reason the line between the laundry in the gym at 2 the city of just just be stuck in stuck in there is there someone in the butt was training I'd like pushed it to downgrade was just like a little bit but we'll proceed a problem so I'd rather now yeah it's 45 Baseline Road East yes phone number so the face yesterday are you looking for a member of ours I'm sorry home remember well I don't believe so I've been there so I have it Reliant I don't have no not has my basement is leaking anyways and I'm having someone come and look at it it's always been a drain not come again and iPad child on every only so if I have a problem I'm having coming up rather don't want have in the meantime comma does it is my Nemesis dip I know it's not an emergency or anything like that so like tomorrow if it's tomorrow or well on the work order here at home base tomorrow I'll be home all day sure everything just call Neil don't need power course usually to guy in Monsters downstairs so if I did send twice so I should be on the sheet much and I know it's crazy just wondered if so comma do you know what time you have a rather than have to look through all my last time snake made main drain to 3 which was for $69 it was great so my ground yeah yeah that's what I thought you very much for that bye bye "
2222,"1076833447.0","Super Mario speaking how can I make a final so hi Maria Michelle Ransom service before and Chaudhry mention roads launch so there's something around 4 so just needs to be you should bring a progress so it's fine I just was fun for some reason the laundry between the laundry and the gym there to the city it's a 50 stuck in stuck in there is there someone in this training I'd like pushed it down bring it was just like a little bit but we'll proceed a problem so I'd rather 2 now yeah it's 485 Baseline Road East yes whenever so the face yes it is are you home question for member of ours I'm sorry home playing member of now I don't believe so I've been here so I have it Reliant I don't have room no not at my basement is leaking anyways and I'm having someone come and look at it it's always been a problem during not come again and iPad child on every only so if I have a problem I'm having coming up rather don't want have the meantime comma does it is my Nemesis dip I know it's not an emergency or anything like that so like tomorrow if it's tomorrow or well on the work order here at home base tomorrow I'll be home all day sure everything just call Neil don't need power course usually to guy in Monsters downstairs so if I did send twice so I should be on the sheet much and I know it's crazy just wondered if so comma do you know send you have a rather than have to look through all my last time snake Maiden Lane braces Street which was for $69 deposit alright hope it was great so my ground yeah yeah that's what I thought you very much for that bye bye "
2223,"1076833447.0","Natalia speaking how can I make a final so hi Michelle Rhee in some service before and so Alderman mention roads launch so there's something around 4 so just needs to be you should bring a progress so it's fine I just was fun for some reason the line between the laundry in the gym at 2 City assist just be stuck in stuck in there is there someone in the butt was training I'd like pushed it to downgrade was just like a little bit but we'll proceed a problem so I'd rather now yeah it's 45 Baseline Road East yes phone number so the face yes it is are you looking for a member of ours I'm sorry home remember well I don't believe so I've been here so I have it Reliant I don't have room no not has my basement is leaking anyways and I'm having someone come and look at it it's always been a problem during not come again and iPad child on every only so if I have a problem I'm having coming up rather don't want have the main number yes it is my Nemesis dip I know I said I had an emergency or anything like that so like tomorrow if it's tomorrow or well on the work order here at home base tomorrow I'll be home all day sure everything just call Neil don't need power course usually to guy in Monsters downstairs so if I did send twice so I should be on the sheet much and I know just wondered if so comma do you know what time you have a rather than have to look through all my last time snake made main braces Street which was for $69 deposit alright hope it was great so my ground yeah yeah that's what I thought you very much for that bye bye "
2224,"1076833447.0","vagina speaking how can I make a final so hi Maria Michelle Ransom service before and Chaudhry mention roads launch so there's something around 4 so just needs to be usually progress so it's fine I just was fun for some reason the line between the laundry in the gym at 2 the city of just just be stuck in stuck in there is there someone in the butt was training I'd like pushed it to downgrade was just like a little bit but we'll proceed a problem so I'd rather 2 now yeah it's 485 Baseline Road East yes phone number so the fish yesterday's are you home question for member of ours I'm sorry home exclamation all I don't believe so I've been here so I have it Reliant I don't have no not has my basement is leaking anyways and I'm having someone come and look at it it's always been a drain not a problem again and iPad child on every only so if I have a problem I'm having coming up rather don't want have the meantime comma does it is my Nemesis dip I know it's not an emergency or anything like that so like tomorrow if it's tomorrow or well on the work order here at home base tomorrow I'll be home all day sure everything just call me feel don't need her so usually to guy in Monsters downstairs so if I did send so I should be on it and I know it's just wondered if so comma give you a first how do you know what Sunday rather than have to look through all my last time make Maiden Lane braces Street which was 46096 Yarbrough right right so I'm around yeah yeah that's what I thought you very much for that bye bye "
2225,"1076833447.0","Super Mario speaking how can I make a final so hi Michelle Ransom service before and so Alderman mention roads launch so there's something around 4 so just needs to be you should bring a progress so it's fine I just was fun for some reason the laundry between the laundry in the gym at 2 the city of just just be stuck in stuck in there is there someone in the butt was training I'd like pushed it down Green was just like a little bit but we'll proceed a problem so I'd rather 2 now yeah it's 485 Baseline Road East yes phone number so the face yes it is are you home question for member of ours I'm sorry home playing member of now I don't believe so I've been there so I have it Reliant I don't have no not my basement is leaking anyways and I'm having someone come and look at it it's always been a problem during not come again and iPad child on every only so if I have a problem I'm having coming up rather don't want have in the meantime comma does it is my Nemesis dip I know it's not an emergency or anything like that so like tomorrow if it's tomorrow or well on the work order here at home base tomorrow I'll be home all day sure everything just call Neil don't need power course usually to guy in Monsters downstairs so if I did send twice so I should be on the sheet much and I know just wondered if so comma do you know what time you have a rather than have to look through all my last time snake made main braces Street which was 469 Paseo Mercado right right so my ground yeah yeah that's what I thought you very much for that bye bye "
2226,"1076846979.0","service Maria speaking to make a smile Ramsey and that we print your pay for it I get all the information then and then we'll lock the garage the person to come out honest I don't know where you got that what is the company of lands I and as in Norman 6 a 1 Z 9 519-657-7929 so you can do some salmon patience and II El m a n y s o n at yahoo.com so just to quickly go over again how to work all these schedule alright so look for most goals everything first price and go ahead with the solutions for later this week that's cash check Visa me now are you more there's they're saying give them feel real decline this call Sam's I never get someone in for you of course are you Sarah poop receptionist hear you "
2227,"1076846979.0","wake me up early speaking to make you smile what's wrong since beautiful and that we think you're paying for it I get all the information then and then we'll lock schedule on the person to come out my name an alarm for the home I don't know where you got that info what is it company Cola and I the poster cooker 1 C 9 657-7929 email Darren Russell s o n who.com just as quickly go over again how to work the schedule as my physical gold everything first price Angela slipping information some Sundays are able hope the squash sexy Zama snow are you I'm on there or give them one of your room no problems I never get someone in for you of course are you Sarah this after this hear you "
2228,"1076846979.0","wake me up early speaking to make you smile what time since beautiful and that we print your paper for I get all the information and then we'll schedule on the person to come out why name Santa fell on the chauffeur drivers I don't know where you got that what is the company of lands number one and I the poster cooker 1 C 9 657-7929 s o n yahoo.com just as quickly go over again how to work the schedule as a physical gold everything first if you're not cry single help with frost liquid information from Sunday for a business cash check Visa Mastercard how are you I'm one there's they're saying give them one of your room no problems I never get someone in for you of course are you Sarah receptionist here Q "
2229,"1076846979.0","service Maria speaking to make a smile was Sam C and that we print your pay for it I get all the information then and then we'll lock schedule on the person to come out why a last name Santa fell on the chauffeur drivers to home I don't know where you got that info what is it company: I and as in Norman 6 a 1 Z 9 519-657-7929 yep so do some salmon patience and II El m a n y s o n at yahoo.com so just to quickly go over again how to work all these schedule our guys they look for Moses to go over everything first Priceless information Sundays this check these now are you more there's they're saying give them one of your rooms on this call Sam's I never get someone in for you of course are you Sarah Septimus here fuck you "
2230,"1076846979.0","service Maria speaking to make a smile Ramsey and that we print your pay for it I get all the information and then we'll lock schedule on the person to come out why name Santa fell on the sofa drive to home I don't know where you got that what is the company of lands and I the poster cooker 1 C 9 657-7929 s o n yahoo.com just as quickly go over again how to work the schedule as we will go over everything first price with liquid information from Sunday for a business cash check Visa me now are you I'm on there or give them one of your room no problems I never get someone in for you of course are you Sarah poop receptionist here Q "
2231,"1076846979.0","wake me up early speaking to make a smile what's wrong since you directly and that we think you're paying for it and I get all the information then and then we'll lock schedule on the person to come out why Santa fell on the chauffeur drivers to home I don't know where you got that info what is the company Talent I and as in Norman 6 a 1 Z 9 519-657-7929 so you can do some salmon patience and II El m a n y s o n at yahoo.com so just to quickly go over again how to work all these schedule alright so look for Moses to go over everything first Priceless information for legal fees now are you more there's they're saying give them one of your rooms on this call Sam's I never get someone in for you of course are you Sarah receptionist here Q "
2232,"1077347308.0","service Maria speaking how can I make a smile replace and have a novel with a diverter so I can use the handheld shower head what is a plumbing question well our decision to make a scarf and they will come in install it for you to a problem at all office tomorrow he's like to book Mike look alike I could bring pictures of what I currently have the talk of someone to see if it can be done and I look at books and then pick out the actual shower and he'll share with you like to do if it was just the most see what you they will make recommendations and if you wanted them to do it right then and there they can do it so I can go get parts come back and install it yeah there's nothing in the shop here that I couldn't think our guys have all the plumber with you are you one of our home protect remember so that is so pick up Basics over Cubs so there's no check cutting fantasy kids eat Cubs and I want to see if I can replace the basic of novels with the Nells with the diverter so I can use that I've got a bad debt so I need I'm using like a chair for gas heat stabs sees the cab okay yes it's a 441 Hamilton Road Unit number 4424 your name is phone number still 519-457-2689 lease now when I get is there a time that's better for you in the morning okay I can do Tuesday I can have my commode and go and go over that 8 8:00 839 Wesley 9:00 49 a little Restless this is my service I will see you then thank you "
