"Unique Id","Call Id","Words"
1500,"1040858174.0","it's a great day at find a Home Service you smile guess it's Jackie Madden calling we just had you guys those last week to fix a plumbing know I when I was just so tired from house key over where my Clair is coming out of the house there's a slow drip and they already went Arise My sprinkler I'm not sure what your if this for but I only told me you need a plumber oh okay so I need to see if I can come in and then I also but the home first service so I also need a furnace person easiest way for me to do that okay so what's the cost for a plumber to come out if you're a pee-pee nothing okay so just I'll have to just do it like it's a study we are doing the yard work and it's I just thought it's all wet over there and it's it's just to the house now alright I'll like I can have their first thing in the morning night at work okay just be there at least okay that works okay dear I will put them on for you are Charles H "
1501,"1040858174.0","it's a great day at find a Home Services make you smile guess it's Jackie Madden calling we just had you guys those last week to fix a plumbing you know I when I was just so tired from house key over where my Clair is coming out of the house there's a slow drip and they already went Arise My sprinkler I'm not sure what if this for but I only told me you need a plumber oh okay I need to see if I can come in and then I also but the home first service so I also need a furnace but you know anyway person easiest way for me to do that so what's the cost for a plumber to come out if you're a pee-pee nothing okay so just I'll have to just do it like it's a study to be out doing yard work and it's I just thought it's all wet over there and it's it's just to the house now alright I'll like I can have their first thing in the morning how you like to work okay just be there at least text me that works okay dear I will put them or you are Charles "
1502,"1040858174.0","it's a great day at find a Home Service you smile guess it's Jackie Madden calling we just had you guys those last week to fix a plumbing thing when I was just so tired from house key over where my sprinkler is coming out of the house there's a slow drip and they already went Arise My sprinkler so I'm not sure what if this for but I only told me you need a plumber okay so I need to see if I can something and then I also home first service near so I also need a furnace but you know see anyway person easiest way for me to do that okay so what's the cost for a plumber to come out if you're a pee-pee nothing okay so just if I'll have strep Jack's just do it like it's a study this happen to be out doing yard work and it's I just thought it's all wet over there and it's it's just at the house now alright I'll like I can have their first thing in the morning how you like to work okay just be there at least text me that works okay dear I will put them or you are Charles H "
1503,"1040858174.0","it's a great day at find a Home Services make you smile yes it's Jackie Madden calling we just had you guys those last week to fix a plumbing know I when I was just so tired from house key over where my Clair is coming out of the house there's a slow drip and they already went Arise My sprinkler I'm not sure what your if this for but I only told me you need a plumber oh okay so I need to see if I can something then then I also home first service near yeah so I also need a furnace you know see anyway person easiest way for me to do that okay so what's the cost for a plumber to come out if you're a pee-pee nothing okay so just I'll have to just do it like it's a study we are doing the yard work and it's I just thought it's all wet over there and as soon as just at the house now alright I like I can have both there first thing in the morning night at work okay just be there at least it works okay dear I will put them on for you are Charles H "
1504,"1040858174.0","it's a great day hope you smile this is Jackie Madden calling we just had you guys those last week to fix a plumbing thing when I was just so tired my house key over where my Clair is coming out of the house there's a slow drip and they already went Arise My sprinkler I'm not sure what if this for but I only told me you need a plumber okay so I need to see if I can come in and then I also but the home first service so I also need a furnace you know see anyway that person the easiest way for me to do that what's the cost for a plumber to come over if you're a pee-pee nothing okay so just I'll have to just do it like it's a study we are doing the yard work and it's I just thought it's all wet over there and as soon as just at the house now alright I like I can have both there first thing in the morning how you like to work okay just be there at least text me that works okay dear I will put them or you are Charles "
1505,"1040858174.0","it's a great day at find homes you smile this is Jackie Madden calling we just had you guys those last week to fix a plumbing know I when I was just so tired from house key over where my sprinkler is coming out of the house there's a slow drip and they already went Arise My sprinkler I'm not sure what is for but Emily told me you need a plumber okay so I need to see if I can something and then I also home first service near so I also need a furnace person easiest way for me to do that okay so what's the cost for a plumber to come out if you're a pee-pee nothing okay so just I'll have to just do it like it's a study to be out doing yard work and it's I just thought it's all wet over there and it's it's just to the house now alright I'll like I can have their first thing in the morning night at work okay just be there at least text works okay dear I will put them on for you are Charles "
1506,"1040996419.0","Jim comma smile how are you good how are you good good what happen is Joe my well yesterday so hot over thanks a lot Trent how you were doing and I'm a little concerned that you know what the furnace issue to have it like do you charge for the furnaces are you at home before I come out to figure out what the problem is from 1 and he'll let you know needs parts or whatever he needs to give you a price to go ahead with the repairs yeah I seen Dr box and then I will pass it on alright I'll have done work for you before I called and had some cold so it got canceled Point another appointment so I went elsewhere to him twice so I don't know where that is can I get dressed and I'll see them 51 Martin Avenue in 17 just if you're if you're close to my place and that was why I had gone with Maxine face that means Phil 519-045-7992 give you my cell phones easier debt by 1957 3336 that's the only alright so I will Charles R x.com okay so I will I transfer you over to the with fast apartment in as soon as possible talk to you thanks hi there I spoke with Diane I will look I get to it as well I'm at work so I would need some warn you ahead of time to let my half hour half hour ahead you don't have to I should be out by our someone will call your cellphone number is best number College eyes it's not pants so if tomorrow is easier on tomorrow okay "
1507,"1040996419.0","Jim comma smile how are you good how are you it's good that might happen if Joe my well yesterday so hot over things I have hot tranny past you one group how they're doing and I'm a little concerned that you know what the furnace issue to have it like do you charge for the furnaces are you at home before I come out to figure out what the problem is from 1 and he'll let you know needs parts or whatever he needs to give you a price go ahead with the repairs and then I will pass it on alright I hope you've done work for you before I head cold so it got a chance of going other appointment so I went elsewhere stereo twice so I can but don't wear that the threats and I'll see them 51 Martin Avenue Unit 17 just get here as close to my place and that was why I had gone with Maxine face that means don't 519-045-9924 give you my cell phones easier debt by 1957 3336 that's a long while alright so I will Charles R x.com okay so I will I transfer you over to the with that department and as soon as possible talk to you thanks hi there I spoke with Diane I will look I get to it while I'm at work so I would need some warn you ahead of time to let my half hour half hour heads behalf of I should be out by her but someone will on your cellphone number's best number cause I'm not panicked so if tomorrow is is easier on tomorrow all day "
1508,"1040996419.0","a great day Jim comma smile how are you good how are you good good what happen is Joe my well yesterday so hot over thanks bye how hot tranny are past due one grief how they're doing and I'm a little concerned that you know what the furnace issue to have it like do you charge for the furnaces are you at home before I come out to figure out what the problem is from 1 and he'll let you know needs parts or whatever he needs to give you a price go ahead with the repairs and then I will pass it on alright I'll have done work for you before I called so it got canceled Point other appointment so I went elsewhere stereo twice so I don't wear that the threats and I'll see them 51 Martin Avenue Unit 17 just get here as close to my place and that was why I had gone with Maxine face that means 519 or 45799 to give you my cell phones easier debt by 1957 3336 alright so I will Charles R x.com okay so I will I transfer you over to the basket Park my number and as soon as possible talk to you thanks hi there my penis I spoke with Diane I will look I get to it as well I'm at work so I would need some warn you ahead of time to want my half hour half hour head your house or should be out by our someone will on your cellphone number's best number College eyes it's not handsome it's so if tomorrow is easier on tomorrow okay "
1509,"1040996419.0","comma smile how are you good how are you good good what happen is Joe my well yesterday so hot it over thanks have a hot tranny are past due one grief how they're doing and I'm a little concerned that you know what the furnace issue to have it like twice do you charge for the furnaces are you at home before I come out to figure out what the problem is from 1 and he'll let you know needs parts or whatever he needs to give you one go ahead with the repairs and then I will pass it on alright I'll have done work for you before I head cold so it got a chance of going other appointment so I went elsewhere are you twice so I can but don't wear that the threats and I'll see them 51 Martin Avenue Unit 17 just sitting here cuz you're close to my place and that was why I had gone with Maxine face that means just 519 or 457-9924 give you my cell phones easier debt by 1957 3336 alright so I will Charles R x.com okay so I will transfer you over to the basket Park I can do it as soon as possible talk to you thanks hi there I spoke with Diane I will look I get to it as well I'm at work so I would need someone ahead of time to want my half hour half hour ahead you don't have to go I should be out by her someone will call your cellphone number is best number College eyes it's not pants so if tomorrow is easier on tomorrow all day okay "
1510,"1040996419.0","a great day Jim comma smile how are you good how are you good good what happen is Joe my well yesterday so hot it over thanks have a hot tranny are past due one green are doing and I'm a little concerned that you know what the furnace issue to have it like twice do you charge for the furnaces are you at home before I come out to figure out what the problem is from 1 and he'll let you know needs parts or whatever he needs to give you a price go ahead with the repairs and then I will pass it on alright I hope you've done work for you before I called so it got canceled Point other appointment so I went elsewhere are you twice so I can but don't wear that the threats and also 51 Martin Avenue Unit 17 just if you're if you're close to my place and that was why I had gone with Maxine face that means 519 or 45799 to give you my cell phones easier debt by 1957 3336 alright so I will Charles R x.com okay so I will transfer you over to the fast apartment and do it as soon as possible you thanks hi there I spoke with Diane I will look I get to it while I'm at work so I would need some warn you ahead of time to let my half hour half hour heads behalf of I should be out by her but someone will on your cellphone number's best number cause I'm not panicked so if tomorrow is is easier on tomorrow all day okay "
1511,"1040996419.0","a great day Jim comma smile how are you good how are you I'm good Kevin it's Joe my well yesterday so hot and everything I have a hot tranny outside doing and I'm a little concerned that you know what the furnace is due to have it like what do you charge for the furnaces are you at home before I come out to take a ride what problem is from me not he'll let you know needs parts or whatever he needs to give you some prices go ahead with the repair okay yeah I mean you know how soon I will call and then I will pass going alright for you before I called and had some cold so it's good pencil Point other appointment so I went elsewhere period twice so I can but where that is and I'll see them yeah 51 Martin Avenue Unit 17 just if you're if you're close to my place and that was why I had gone with Maxine face that means 519 or 45799 to give you my cell phones easier debt by 1957 3336 Style alright so I will Charles R x.com okay so I will transfer you over to the dispatch department and then as soon as possible can you thanks hi there I I spoke with Diana I will look I'll get you in as well I'm at work so I would need some Warren ahead of time to want my half an hour half hour head to your house I should be out by her but that someone will your cellphone number is the best number College eyes Hampton so if tomorrow is is easier on tomorrow all day "
1512,"1042159501.0","Maria skin how to make a smile the whole some electrical work because of some work our house in the past I think it's a little probably a little more complicated then then we can just do over the phone it would it be possible to get someone out and kind of what we want to get it to run electrical for hot tub we're also wanted to take a ride and also and I was Noir plug as well so there's a little bit of Malden I'm a mature anal can handle all the after circuits bills for Patty she would have to come out anyway I love ya I guess 407 Avenue I thought my phone number is still 902-293-4484 or my home phone in my cellphone so home phone too sick 70108 9220 Alaska SS hotmail.com were you in any hurry take or was that just read available you were looking to get or I can order work because it'll become one Colonel be hard to a signal but grooming Ursula so but it's my only hope would be that as my wife Chris cares about her project I don't know but her lease rate for the Nexus 7 I guess it depends on cold right for you Friday Friday the 12th looks nice no problem then we can go to the following week if not availability and Thursdays no I have a safe morning or afternoon and put it on the mend and I give you a call just to know when are working with me a ride morning alright I will put it on the on the work order here and it'll be well I'm not sure he'll be coming anyway so far they will up with a space 10 10 30 okay for her it looks like the morning of July 1st okay I will put an outstanding Lee or else pretty busy will hold if you've probably tonight before kind of firm if you're okay if you have a great day "
1513,"1042159501.0","Maria and how to make me smile the whole some electrical work because of some work at our house in the past I think it's a little probably a little more complicated then then we can just do over the phone it would it be possible to get someone out and kind of what we want to go to run electrical for hot tub we're also wanted to take a ride and also and I was Noir plug as well so there's a little bit of Malden I'm a mature anal can handle all the after circuits bills for Patty she would have to come out anyway I love ya press 4:07 I thought my phone number is still 902-293-4484 I'll be home so I'll give you my my home phone or my cellphone so home phone too sick 70108 920 there looks so to make sure that you'd grief a s s hotmail.com were you in any hurry take or was that just read available you were looking to get or an order work because it'll become one Colonel be hard to a signal but grooming Ursula so but it's my only hope would be that my wife has cared about her project I don't know but her lease rate for the next little bit I'll have him or I guess it depends what cold right for you Friday Friday the 12th looks nice are no problems then we can go to swallowing to be weather and Thursdays I have a this morning or afternoon and put it on the mend and I give you a call just to know when are you working with me a ride morning alright I will put it on the on the work order here and it'll be well I'm not sure he'll be coming anyway so far they will up with a space 10 10 30 okay so hurry whatsoever morning first thing okay I will put a note Stan Lee or else pretty busy will hold of you since probably the night before to confirm if you're okay if you have a great day "
1514,"1042159501.0","I have this morning or afternoon and put it on the mend and I give you a call just to know when are you working with me a ride morning alright I will put it on the on the work order here and it'll be well I'm not sure he'll be coming anyway so they will up with a space 10 10 30 okay for her it looks like the morning of July 1st okay I will put an outstanding Lee or else pretty busy will hold if you've probably tonight before kind of firm if you're okay "
