"Unique Id","Call Id","Words"
600,"705736986.0","what's the furnace check repair Las Vegas okay I can do this week if you have your maybe Best Buy Kindle Store I get your email address and I can send it to me so that's David how to go doggies okay perfect I will send it to you okay comma bye bye "
601,"705736986.0","what's up license Equity furnace check repair Las Vegas okay I am to see if you have your a movie about bicycle through can I get your email address and I can send it to me yep perfect I will send it to you okay no problem bye bye "
602,"705736986.0","like furnace check repair Las Vegas okay I am to see if you have your maybe best bicycle store can I get your email address and I can send it to me but ice by savers okay perfect I will send it to you okay comma bye bye "
603,"705736986.0","what's up what's up like it's pretty furnace 2nd repair Las Vegas okay I can do this week if you have your maybe that's bicycle School get your email address and I can send it to you but that's my favorite how to go doggies okay perfect I will send it to you thanks comma bye bye "
604,"705736986.0","the furnace check repair Las Vegas okay I am to see if you have your ohh maybe about bicycle through I get your email address and I can send it to me yep perfect I will send it to you thanks comma bye bye "
605,"705736986.0","like furnace repair Las Vegas okay I can in to see if you have your movie about bicycle School I get your email address and I can send it to me but ice by Davison how to go dosskey okay perfect I will send it to you thanks comma bye bye "
606,"706146243.0","and your "
607,"706146243.0","and your email "
608,"706146243.0","and your "
609,"706146243.0","and your "
610,"706146243.0","show me a copy of watch "
611,"706146243.0","and your "
612,"706149854.0","good morning I'd like to have an electrician come in and install something sounds please Noah's Ark existing ceiling fan start just light fixtures Mr too big for the beginning of whether the adult of the boxes are drunk enough to hold the ceiling fans they're not they're not the normal ceiling fans there to groom on the left something on I took down one of the pictures and couldn't quite to him and weather was strong enough so I thought I needed some please don't like to NBA double Martin and May rtin is 500 8th Street pink team NFL contains between Maitland and Williams m v y creepy 33 Peter free is V 19667 646 my sister-in-law has used before So she recommends you okay I see so it's not 5 hours and how much am I normally how much does the ceiling fans cost to install okay when you say 125 hundred dogs okay okay okay that's fine good morning work for us now Stefan a tent works because oh sorry just corrected we have a daughter going to camp but transparent is taking her that morning so ever okay no that's fine thank you very much I'm just one more thing Realty give a ring before he comes Thursday Cisco to come in the morning okay thank you so much okay "
